order_date,week_day,order_item_delivery_address_region,order_total_paid_per_day
2020-04-14,Tuesday,occitania,22337.710000000097
2020-04-14,Tuesday,metropolitan france,119.4
2020-04-14,Tuesday,new aquitaine,14881.499999999971
2020-04-15,Wednesday,nord-pas-de-calais and picardy,8414.2999999999811
2020-04-15,Wednesday,corsica,168.99
2020-04-15,Wednesday,centre-loire valley,4348.359999999996
2020-04-15,Wednesday,pays de la loire,9845.409999999978
2020-04-15,Wednesday,normandy,8439.5399999999863
2020-04-15,Wednesday,occitania,18128.6
2020-04-15,Wednesday,nouvelle-aquitaine,4642.929999999993
2020-04-15,Wednesday,ile-de-france,79169.100000000137
2020-04-15,Wednesday,grand est,12917.379999999972
2020-04-15,Wednesday,new aquitaine,6429.2499999999836
2020-04-15,Wednesday,centre-val de loire,2451.2499999999995
2020-04-15,Wednesday,hauts-de-france,11757.03999999999
2020-04-15,Wednesday,auvergne-rhone-alpes,23013.080000000056
2020-04-15,Wednesday,provence-alpes-cote d'azur,15316.069999999971
2020-04-15,Wednesday,bourgogne-franche-comte,5320.8799999999937
2020-04-15,Wednesday,brittany,9293.1599999999835
2020-04-16,Thursday,grand est,8059.7899999999827
2020-04-16,Thursday,auvergne-rhone-alpes,18884.46
2020-04-16,Thursday,corsica,377.52
2020-04-16,Thursday,guadeloupe,327.51
2020-04-16,Thursday,provence-alpes-cote d'azur,10108.879999999977
2020-04-16,Thursday,bourgogne-franche-comte,3230.7699999999963
2020-04-16,Thursday,brittany,4664.2199999999966
2020-04-16,Thursday,pays de la loire,6062.5599999999895
2020-04-16,Thursday,new aquitaine,5688.5799999999927
2020-04-16,Thursday,nord-pas-de-calais and picardy,7585.3099999999849
2020-04-16,Thursday,normandy,5680.5899999999911
2020-04-16,Thursday,centre-val de loire,1103.15
2020-04-16,Thursday,occitania,11657.809999999974
2020-04-16,Thursday,centre-loire valley,2762.4899999999989
2020-04-16,Thursday,martinique,30.49
2020-04-16,Thursday,hauts-de-france,2664.4599999999996
2020-04-16,Thursday,nouvelle-aquitaine,3843.8499999999976
2020-04-16,Thursday,ile-de-france,31670.9500000002
2020-04-17,Friday,brittany,3130.8999999999969
2020-04-17,Friday,bourgogne-franche-comte,3746.7699999999986
2020-04-17,Friday,centre-loire valley,2398.9999999999991
2020-04-17,Friday,nord-pas-de-calais and picardy,4668.049999999992
2020-04-17,Friday,hauts-de-france,3979.5799999999981
2020-04-17,Friday,centre-val de loire,876.81000000000017
2020-04-17,Friday,corsica,167.35
2020-04-17,Friday,new aquitaine,4048.009999999997
2020-04-17,Friday,nouvelle-aquitaine,1984.8500000000006
2020-04-17,Friday,ile-de-france,41182.510000000089
2020-04-17,Friday,normandy,3165.9599999999987
2020-04-17,Friday,occitania,15440.959999999975
2020-04-17,Friday,grand est,6587.4499999999853
2020-04-17,Friday,auvergne-rhone-alpes,17903.350000000006
2020-04-17,Friday,provence-alpes-cote d'azur,7801.3499999999867
2020-04-17,Friday,pays de la loire,4624.9599999999964
2020-04-18,Saturday,hauts-de-france,3723.3799999999974
2020-04-18,Saturday,corsica,26.31
2020-04-18,Saturday,brittany,2419.3800000000006
2020-04-18,Saturday,grand est,8570.4899999999816
2020-04-18,Saturday,normandy,3226.1700000000005
2020-04-18,Saturday,new aquitaine,2312.9
2020-04-18,Saturday,auvergne-rhone-alpes,12111.09999999998
2020-04-18,Saturday,provence-alpes-cote d'azur,7373.95999999999
2020-04-18,Saturday,occitania,10053.03999999999
2020-04-18,Saturday,ile-de-france,28241.930000000164
2020-04-18,Saturday,centre-loire valley,1164.42
2020-04-18,Saturday,nord-pas-de-calais and picardy,3904.9199999999951
2020-04-18,Saturday,pays de la loire,3935.8699999999985
2020-04-18,Saturday,nouvelle-aquitaine,1613.7
2020-04-18,Saturday,bourgogne-franche-comte,2348.3100000000009
2020-04-18,Saturday,centre-val de loire,279.70000000000005
2020-04-19,Sunday,nord-pas-de-calais and picardy,4280.4499999999962
2020-04-19,Sunday,metropolitan france,47.25
2020-04-19,Sunday,brittany,3084.29
2020-04-19,Sunday,nouvelle-aquitaine,1252.6000000000001
2020-04-19,Sunday,ile-de-france,30476.120000000137
2020-04-19,Sunday,corsica,69.34
2020-04-19,Sunday,new aquitaine,2794.4300000000003
2020-04-19,Sunday,auvergne-rhone-alpes,17759.230000000003
2020-04-19,Sunday,provence-alpes-cote d'azur,4385.8999999999942
2020-04-19,Sunday,hauts-de-france,1717.2100000000005
2020-04-19,Sunday,,84.58
2020-04-19,Sunday,pays de la loire,2410.86
2020-04-19,Sunday,bourgogne-franche-comte,2010.430000000001
2020-04-19,Sunday,normandy,3411.8999999999987
2020-04-19,Sunday,occitania,7880.7099999999818
2020-04-19,Sunday,centre-loire valley,1586.3600000000006
2020-04-19,Sunday,centre-val de loire,11662.199999999997
2020-04-19,Sunday,grand est,13939.309999999989
2020-04-20,Monday,bourgogne-franche-comte,6557.9599999999946
2020-04-20,Monday,centre-loire valley,1423.6000000000004
2020-04-20,Monday,centre-val de loire,1969.2900000000006
2020-04-20,Monday,grand est,10129.629999999981
2020-04-20,Monday,occitania,15675.389999999979
2020-04-20,Monday,nord-pas-de-calais and picardy,8480.9599999999828
2020-04-20,Monday,provence-alpes-cote d'azur,11718.089999999975
2020-04-20,Monday,pays de la loire,5222.53999999999
2020-04-20,Monday,nouvelle-aquitaine,3905.9099999999989
2020-04-20,Monday,ile-de-france,42522.290000000037
2020-04-20,Monday,new aquitaine,4817.5399999999954
2020-04-20,Monday,corsica,121.84000000000002
2020-04-20,Monday,hauts-de-france,6513.5399999999936
2020-04-20,Monday,brittany,4496.7299999999932
2020-04-20,Monday,normandy,7823.3099999999895
2020-04-20,Monday,auvergne-rhone-alpes,18852.239999999994
2020-04-21,Tuesday,bourgogne-franche-comte,3302.6899999999982
2020-04-21,Tuesday,martinique,32.18
2020-04-21,Tuesday,hauts-de-france,3303.1699999999983
2020-04-21,Tuesday,occitania,13029.709999999977
2020-04-21,Tuesday,brittany,3837.8299999999967
2020-04-21,Tuesday,pays de la loire,4232.1399999999958
2020-04-21,Tuesday,normandy,7089.0899999999938
2020-04-21,Tuesday,ile-de-france,34162.010000000162
2020-04-21,Tuesday,auvergne-rhone-alpes,16461.949999999964
2020-04-21,Tuesday,nord-pas-de-calais and picardy,5043.2199999999912
2020-04-21,Tuesday,centre-loire valley,2063.5100000000007
2020-04-21,Tuesday,nouvelle-aquitaine,2774.5699999999997
2020-04-21,Tuesday,new aquitaine,5100.2699999999986
2020-04-21,Tuesday,provence-alpes-cote d'azur,7286.72999999999
2020-04-21,Tuesday,corsica,244.25000000000003
2020-04-21,Tuesday,metropolitan france,39.46
2020-04-21,Tuesday,,18.98
2020-04-21,Tuesday,centre-val de loire,1681.4800000000002
2020-04-21,Tuesday,grand est,11642.239999999974
2020-04-22,Wednesday,normandy,7177.2899999999954
2020-04-22,Wednesday,hauts-de-france,2728.8199999999997
2020-04-22,Wednesday,centre-val de loire,1025.13
2020-04-22,Wednesday,provence-alpes-cote d'azur,9167.1199999999917
2020-04-22,Wednesday,grand est,10626.469999999985
2020-04-22,Wednesday,centre-loire valley,1507.6300000000003
2020-04-22,Wednesday,bourgogne-franche-comte,2836.2000000000007
2020-04-22,Wednesday,auvergne-rhone-alpes,17298.149999999994
2020-04-22,Wednesday,new aquitaine,2810.6799999999985
2020-04-22,Wednesday,nouvelle-aquitaine,2297.2300000000005
2020-04-22,Wednesday,occitania,8349.4499999999825
2020-04-22,Wednesday,nord-pas-de-calais and picardy,4461.2199999999957
2020-04-22,Wednesday,pays de la loire,3293.3399999999979
2020-04-22,Wednesday,,67.93
2020-04-22,Wednesday,brittany,2521.3299999999986
2020-04-22,Wednesday,corsica,921.74
2020-04-22,Wednesday,ile-de-france,37554.060000000129
2020-04-23,Thursday,,15.98
2020-04-23,Thursday,hauts-de-france,2066.7300000000009
2020-04-23,Thursday,normandy,6473.8899999999949
2020-04-23,Thursday,brittany,2809.72
2020-04-23,Thursday,centre-val de loire,2866.7300000000005
2020-04-23,Thursday,centre-loire valley,2582.2999999999988
2020-04-23,Thursday,metropolitan france,23.97
2020-04-23,Thursday,corsica,107.72
2020-04-23,Thursday,provence-alpes-cote d'azur,22434.190000000013
2020-04-23,Thursday,nouvelle-aquitaine,3542.8099999999981
2020-04-23,Thursday,new aquitaine,6639.9499999999962
2020-04-23,Thursday,grand est,12716.62999999999
2020-04-23,Thursday,pays de la loire,3488.6499999999978
2020-04-23,Thursday,bourgogne-franche-comte,2054.4400000000005
2020-04-23,Thursday,occitania,4386.6999999999916
2020-04-23,Thursday,ile-de-france,33666.080000000147
2020-04-23,Thursday,auvergne-rhone-alpes,10237.559999999981
2020-04-23,Thursday,nord-pas-de-calais and picardy,4693.3499999999967
2020-04-24,Friday,grand est,15897.539999999977
2020-04-24,Friday,pays de la loire,3934.0199999999982
2020-04-24,Friday,corsica,259.46999999999997
2020-04-24,Friday,,125.53
2020-04-24,Friday,new aquitaine,4662.9699999999957
2020-04-24,Friday,ile-de-france,28064.530000000104
2020-04-24,Friday,provence-alpes-cote d'azur,10063.529999999984
2020-04-24,Friday,centre-loire valley,1180.96
2020-04-24,Friday,bourgogne-franche-comte,1613.3500000000006
2020-04-24,Friday,hauts-de-france,3452.8599999999974
2020-04-24,Friday,auvergne-rhone-alpes,13916.639999999972
2020-04-24,Friday,centre-val de loire,415.05
2020-04-24,Friday,metropolitan france,99.63
2020-04-24,Friday,normandy,6183.5499999999965
2020-04-24,Friday,occitania,8271.8299999999854
2020-04-24,Friday,nouvelle-aquitaine,2407.16
2020-04-24,Friday,nord-pas-de-calais and picardy,8011.2699999999877
2020-04-24,Friday,brittany,1963.5200000000002
2020-04-25,Saturday,hauts-de-france,2458.55
2020-04-25,Saturday,nord-pas-de-calais and picardy,6225.7699999999941
2020-04-25,Saturday,new aquitaine,4878.78
2020-04-25,Saturday,centre-loire valley,1127.21
2020-04-25,Saturday,corsica,273.46000000000004
2020-04-25,Saturday,auvergne-rhone-alpes,11804.489999999985
2020-04-25,Saturday,provence-alpes-cote d'azur,8308.4799999999814
2020-04-25,Saturday,occitania,5693.7399999999916
2020-04-25,Saturday,ile-de-france,30290.700000000114
2020-04-25,Saturday,pays de la loire,2537.1099999999997
2020-04-25,Saturday,bourgogne-franche-comte,1486.7100000000007
2020-04-25,Saturday,centre-val de loire,436.2
2020-04-25,Saturday,normandy,3390.6599999999971
2020-04-25,Saturday,grand est,6236.6999999999935
2020-04-25,Saturday,brittany,1805.2800000000004
2020-04-25,Saturday,nouvelle-aquitaine,3544.55
2020-04-26,Sunday,centre-val de loire,2296.47
2020-04-26,Sunday,corsica,113.37
2020-04-26,Sunday,grand est,9700.989999999987
2020-04-26,Sunday,nouvelle-aquitaine,9650.84
2020-04-26,Sunday,provence-alpes-cote d'azur,12503.899999999987
2020-04-26,Sunday,bourgogne-franche-comte,2141.9100000000003
2020-04-26,Sunday,brittany,3843.5699999999993
2020-04-26,Sunday,ile-de-france,33007.64000000013
2020-04-26,Sunday,pays de la loire,2527.9899999999993
2020-04-26,Sunday,centre-loire valley,1515.6500000000003
2020-04-26,Sunday,occitania,9710.2799999999861
2020-04-26,Sunday,nord-pas-de-calais and picardy,6792.7799999999852
2020-04-26,Sunday,normandy,7073.089999999992
2020-04-26,Sunday,auvergne-rhone-alpes,14643.319999999971
2020-04-26,Sunday,hauts-de-france,2879.2999999999993
2020-04-26,Sunday,new aquitaine,21606.430000000015
2020-04-27,Monday,ile-de-france,41932.470000000169
2020-04-27,Monday,normandy,11661.219999999987
2020-04-27,Monday,occitania,8452.489999999978
2020-04-27,Monday,,95.589999999999989
2020-04-27,Monday,centre-loire valley,3113.1799999999962
2020-04-27,Monday,nord-pas-de-calais and picardy,9903.7499999999854
2020-04-27,Monday,brittany,5024.3599999999951
2020-04-27,Monday,new aquitaine,7195.009999999992
2020-04-27,Monday,bourgogne-franche-comte,3221.5999999999995
2020-04-27,Monday,centre-val de loire,2389.8200000000006
2020-04-27,Monday,provence-alpes-cote d'azur,12895.22999999997
2020-04-27,Monday,auvergne-rhone-alpes,14742.569999999982
2020-04-27,Monday,hauts-de-france,2494.8700000000008
2020-04-27,Monday,pays de la loire,6953.3799999999874
2020-04-27,Monday,grand est,19734.850000000039
2020-04-27,Monday,corsica,309.89000000000004
2020-04-27,Monday,nouvelle-aquitaine,4092.3399999999988
2020-04-28,Tuesday,normandy,7305.6699999999973
2020-04-28,Tuesday,centre-loire valley,1424.8700000000001
2020-04-28,Tuesday,auvergne-rhone-alpes,11925.279999999984
2020-04-28,Tuesday,corsica,34.99
2020-04-28,Tuesday,brittany,28280.040000000012
2020-04-28,Tuesday,new aquitaine,4151.9
2020-04-28,Tuesday,ile-de-france,28566.259999999966
2020-04-28,Tuesday,nouvelle-aquitaine,3165.3
2020-04-28,Tuesday,nord-pas-de-calais and picardy,5128.92
2020-04-28,Tuesday,centre-val de loire,1518.6400000000003
2020-04-28,Tuesday,grand est,23860.140000000058
2020-04-28,Tuesday,pays de la loire,3573.5399999999991
2020-04-28,Tuesday,occitania,9917.5399999999936
2020-04-28,Tuesday,provence-alpes-cote d'azur,7297.2099999999928
2020-04-28,Tuesday,hauts-de-france,1983.1200000000003
2020-04-28,Tuesday,bourgogne-franche-comte,3065.8399999999997
2020-04-29,Wednesday,occitania,7534.4899999999843
2020-04-29,Wednesday,new aquitaine,3390.3399999999988
2020-04-29,Wednesday,hauts-de-france,2196.2800000000011
2020-04-29,Wednesday,centre-loire valley,8228.0799999999963
2020-04-29,Wednesday,nord-pas-de-calais and picardy,4277.3399999999938
2020-04-29,Wednesday,brittany,3261.5199999999986
2020-04-29,Wednesday,corsica,307.74
2020-04-29,Wednesday,centre-val de loire,1214.0
2020-04-29,Wednesday,ile-de-france,24017.580000000071
2020-04-29,Wednesday,bourgogne-franche-comte,2799.6299999999978
2020-04-29,Wednesday,provence-alpes-cote d'azur,15578.469999999976
2020-04-29,Wednesday,grand est,10578.909999999985
2020-04-29,Wednesday,auvergne-rhone-alpes,11821.08999999998
2020-04-29,Wednesday,normandy,4896.0899999999965
2020-04-29,Wednesday,nouvelle-aquitaine,2386.32
2020-04-29,Wednesday,pays de la loire,2827.159999999998
2020-04-30,Thursday,auvergne-rhone-alpes,13444.349999999973
2020-04-30,Thursday,provence-alpes-cote d'azur,7041.6399999999885
2020-04-30,Thursday,grand est,10932.549999999992
2020-04-30,Thursday,centre-val de loire,515.57
2020-04-30,Thursday,ile-de-france,31718.620000000083
2020-04-30,Thursday,corsica,109.16000000000001
2020-04-30,Thursday,brittany,7040.9299999999994
2020-04-30,Thursday,nouvelle-aquitaine,6052.7899999999972
2020-04-30,Thursday,normandy,5645.8099999999949
2020-04-30,Thursday,nord-pas-de-calais and picardy,4248.9899999999971
2020-04-30,Thursday,bourgogne-franche-comte,2633.7399999999993
2020-04-30,Thursday,occitania,6579.3099999999895
2020-04-30,Thursday,pays de la loire,5407.6799999999967
2020-04-30,Thursday,new aquitaine,6388.139999999994
2020-04-30,Thursday,hauts-de-france,2402.0499999999993
2020-04-30,Thursday,centre-loire valley,1003.7
2020-05-01,Friday,grand est,8859.9899999999834
2020-05-01,Friday,nouvelle-aquitaine,3947.9999999999995
2020-05-01,Friday,corsica,199.38
2020-05-01,Friday,new aquitaine,4542.0799999999981
2020-05-01,Friday,hauts-de-france,8688.9100000000035
2020-05-01,Friday,bourgogne-franche-comte,2702.68
2020-05-01,Friday,ile-de-france,28305.880000000059
2020-05-01,Friday,normandy,4566.0699999999943
2020-05-01,Friday,provence-alpes-cote d'azur,8115.7999999999911
2020-05-01,Friday,centre-val de loire,909.34
2020-05-01,Friday,nord-pas-de-calais and picardy,4015.5799999999981
2020-05-01,Friday,centre-loire valley,1499.79
2020-05-01,Friday,occitania,6265.4299999999894
2020-05-01,Friday,pays de la loire,4637.6499999999969
2020-05-01,Friday,brittany,3403.9399999999991
2020-05-01,Friday,auvergne-rhone-alpes,16279.569999999985
2020-05-02,Saturday,pays de la loire,3050.5699999999979
2020-05-02,Saturday,centre-loire valley,2723.0
2020-05-02,Saturday,centre-val de loire,1183.26
2020-05-02,Saturday,new aquitaine,5433.5599999999995
2020-05-02,Saturday,nouvelle-aquitaine,2009.5200000000004
2020-05-02,Saturday,metropolitan france,35.7
2020-05-02,Saturday,corsica,92.97
2020-05-02,Saturday,brittany,1738.6100000000001
2020-05-02,Saturday,provence-alpes-cote d'azur,6488.2999999999874
2020-05-02,Saturday,occitania,6252.4299999999894
2020-05-02,Saturday,auvergne-rhone-alpes,13368.759999999982
2020-05-02,Saturday,bourgogne-franche-comte,2692.45
2020-05-02,Saturday,nord-pas-de-calais and picardy,4417.2199999999957
2020-05-02,Saturday,grand est,8921.4399999999878
2020-05-02,Saturday,ile-de-france,24490.790000000055
2020-05-02,Saturday,hauts-de-france,3614.8699999999972
2020-05-02,Saturday,normandy,4241.0700000000006
2020-05-03,Sunday,new aquitaine,5935.2999999999965
2020-05-03,Sunday,provence-alpes-cote d'azur,9373.6599999999926
2020-05-03,Sunday,grand est,8061.7099999999909
2020-05-03,Sunday,hauts-de-france,1542.41
2020-05-03,Sunday,bourgogne-franche-comte,1408.3000000000006
2020-05-03,Sunday,normandy,5366.6399999999985
2020-05-03,Sunday,centre-val de loire,610.31000000000006
2020-05-03,Sunday,auvergne-rhone-alpes,17936.350000000006
2020-05-03,Sunday,nord-pas-de-calais and picardy,3215.0299999999979
2020-05-03,Sunday,ile-de-france,27435.680000000088
2020-05-03,Sunday,pays de la loire,4229.3999999999951
2020-05-03,Sunday,brittany,2555.6299999999978
2020-05-03,Sunday,nouvelle-aquitaine,3465.6399999999985
2020-05-03,Sunday,centre-loire valley,543.81
2020-05-03,Sunday,occitania,6794.6399999999912
2020-05-04,Monday,provence-alpes-cote d'azur,8620.7299999999868
2020-05-04,Monday,hauts-de-france,3579.2899999999995
2020-05-04,Monday,corsica,102.49
2020-05-04,Monday,normandy,3185.5000000000009
2020-05-04,Monday,ile-de-france,37098.060000000143
2020-05-04,Monday,occitania,10707.559999999981
2020-05-04,Monday,auvergne-rhone-alpes,13726.919999999973
2020-05-04,Monday,nouvelle-aquitaine,2381.9400000000005
2020-05-04,Monday,nord-pas-de-calais and picardy,6127.1399999999958
2020-05-04,Monday,pays de la loire,4398.6399999999949
2020-05-04,Monday,new aquitaine,6644.3699999999935
2020-05-04,Monday,centre-val de loire,1247.2399999999998
2020-05-04,Monday,bourgogne-franche-comte,7123.1799999999885
2020-05-04,Monday,brittany,5257.2799999999952
2020-05-04,Monday,centre-loire valley,1469.3100000000002
2020-05-04,Monday,grand est,9600.8199999999833
2020-05-05,Tuesday,auvergne-rhone-alpes,16631.039999999972
2020-05-05,Tuesday,occitania,7887.9699999999875
2020-05-05,Tuesday,centre-loire valley,966.4799999999999
2020-05-05,Tuesday,new aquitaine,4227.8799999999974
2020-05-05,Tuesday,brittany,3714.34
2020-05-05,Tuesday,nord-pas-de-calais and picardy,9780.2399999999925
2020-05-05,Tuesday,hauts-de-france,3146.759999999997
2020-05-05,Tuesday,provence-alpes-cote d'azur,10904.609999999984
2020-05-05,Tuesday,normandy,4250.3099999999959
2020-05-05,Tuesday,centre-val de loire,1253.8400000000001
2020-05-05,Tuesday,grand est,7669.26999999998
2020-05-05,Tuesday,pays de la loire,6306.9499999999907
2020-05-05,Tuesday,bourgogne-franche-comte,3890.759999999997
2020-05-05,Tuesday,ile-de-france,35008.190000000177
2020-05-05,Tuesday,nouvelle-aquitaine,2023.2900000000006
2020-05-06,Wednesday,bourgogne-franche-comte,1857.5700000000002
2020-05-06,Wednesday,auvergne-rhone-alpes,27182.290000000063
2020-05-06,Wednesday,nord-pas-de-calais and picardy,20635.900000000009
2020-05-06,Wednesday,pays de la loire,4381.0099999999966
2020-05-06,Wednesday,grand est,8746.4899999999852
2020-05-06,Wednesday,occitania,6561.9899999999861
2020-05-06,Wednesday,normandy,4796.8099999999977
2020-05-06,Wednesday,new aquitaine,9283.4399999999878
2020-05-06,Wednesday,provence-alpes-cote d'azur,8471.1599999999817
2020-05-06,Wednesday,brittany,3261.150000000001
2020-05-06,Wednesday,ile-de-france,37461.290000000052
2020-05-06,Wednesday,corsica,119.27999999999999
2020-05-06,Wednesday,centre-loire valley,2578.6999999999994
2020-05-06,Wednesday,nouvelle-aquitaine,3854.9599999999978
2020-05-06,Wednesday,hauts-de-france,3454.5899999999979
2020-05-06,Wednesday,centre-val de loire,599.93000000000006
2020-05-07,Thursday,new aquitaine,8093.7499999999927
2020-05-07,Thursday,nouvelle-aquitaine,4569.8199999999979
2020-05-07,Thursday,centre-loire valley,2129.53
2020-05-07,Thursday,,216.96
2020-05-07,Thursday,hauts-de-france,2635.6099999999988
2020-05-07,Thursday,pays de la loire,3082.7199999999984
2020-05-07,Thursday,auvergne-rhone-alpes,15468.169999999967
2020-05-07,Thursday,grand est,7433.2499999999864
2020-05-07,Thursday,brittany,3338.9899999999984
2020-05-07,Thursday,provence-alpes-cote d'azur,9792.98999999999
2020-05-07,Thursday,occitania,9641.7799999999879
2020-05-07,Thursday,corsica,69.16
2020-05-07,Thursday,bourgogne-franche-comte,2331.0600000000004
2020-05-07,Thursday,nord-pas-de-calais and picardy,8115.3799999999956
2020-05-07,Thursday,ile-de-france,35729.290000000132
2020-05-07,Thursday,normandy,3060.2499999999995
2020-05-07,Thursday,centre-val de loire,1115.16
2020-05-08,Friday,hauts-de-france,4078.0099999999989
2020-05-08,Friday,centre-val de loire,2897.2999999999979
2020-05-08,Friday,pays de la loire,4477.2399999999943
2020-05-08,Friday,grand est,5957.9399999999869
2020-05-08,Friday,new aquitaine,4687.6699999999973
2020-05-08,Friday,provence-alpes-cote d'azur,7226.5499999999874
2020-05-08,Friday,bourgogne-franche-comte,2929.7699999999991
2020-05-08,Friday,occitania,8440.489999999987
2020-05-08,Friday,brittany,3199.35
2020-05-08,Friday,nouvelle-aquitaine,1731.6100000000004
2020-05-08,Friday,ile-de-france,37979.010000000031
2020-05-08,Friday,centre-loire valley,1933.72
2020-05-08,Friday,corsica,1298.68
2020-05-08,Friday,normandy,3548.11
2020-05-08,Friday,auvergne-rhone-alpes,16758.399999999983
2020-05-08,Friday,nord-pas-de-calais and picardy,4558.5099999999939
2020-05-08,Friday,,10.49
2020-05-08,Friday,Corsica,111.13
2020-05-09,Saturday,hauts-de-france,4481.6099999999969
2020-05-09,Saturday,bourgogne-franche-comte,1633.24
2020-05-09,Saturday,martinique,15.4
2020-05-09,Saturday,auvergne-rhone-alpes,12522.889999999978
2020-05-09,Saturday,grand est,8683.7799999999861
2020-05-09,Saturday,centre-loire valley,841.92000000000007
2020-05-09,Saturday,normandy,4461.4999999999945
2020-05-09,Saturday,ile-de-france,45249.319999999978
2020-05-09,Saturday,corsica,86.97
2020-05-09,Saturday,provence-alpes-cote d'azur,5460.5799999999945
2020-05-09,Saturday,centre-val de loire,838.25000000000011
2020-05-09,Saturday,brittany,1705.4100000000003
2020-05-09,Saturday,nord-pas-de-calais and picardy,4631.699999999998
2020-05-09,Saturday,pays de la loire,1976.8200000000008
2020-05-09,Saturday,new aquitaine,7030.7699999999913
2020-05-09,Saturday,occitania,6364.3199999999888
2020-05-09,Saturday,nouvelle-aquitaine,3006.9499999999985
2020-05-10,Sunday,saint martin (france),48.18
2020-05-10,Sunday,hauts-de-france,2783.19
2020-05-10,Sunday,occitania,9134.0599999999886
2020-05-10,Sunday,ile-de-france,38200.2800000001
2020-05-10,Sunday,martinique,39.59
2020-05-10,Sunday,nouvelle-aquitaine,2995.8199999999979
2020-05-10,Sunday,normandy,3218.9199999999987
2020-05-10,Sunday,auvergne-rhone-alpes,13110.109999999973
2020-05-10,Sunday,corsica,612.95
2020-05-10,Sunday,nord-pas-de-calais and picardy,7445.6399999999894
2020-05-10,Sunday,grand est,11383.379999999979
2020-05-10,Sunday,centre-loire valley,1721.6500000000003
2020-05-10,Sunday,pays de la loire,4027.7699999999936
2020-05-10,Sunday,new aquitaine,4671.2499999999927
2020-05-10,Sunday,brittany,2464.9599999999996
2020-05-10,Sunday,centre-val de loire,639.1400000000001
2020-05-10,Sunday,bourgogne-franche-comte,2669.7000000000003
2020-05-10,Sunday,provence-alpes-cote d'azur,7829.9599999999873
2020-05-11,Monday,brittany,5402.9699999999939
2020-05-11,Monday,centre-val de loire,798.81
2020-05-11,Monday,hauts-de-france,3084.8899999999994
2020-05-11,Monday,pays de la loire,4830.7799999999943
2020-05-11,Monday,corsica,249.17000000000002
2020-05-11,Monday,normandy,9077.6699999999873
2020-05-11,Monday,auvergne-rhone-alpes,16474.209999999963
2020-05-11,Monday,occitania,10047.269999999986
2020-05-11,Monday,bourgogne-franche-comte,4063.739999999998
2020-05-11,Monday,grand est,10675.109999999975
2020-05-11,Monday,centre-loire valley,2659.91
2020-05-11,Monday,nouvelle-aquitaine,1702.9500000000005
2020-05-11,Monday,provence-alpes-cote d'azur,8472.509999999982
2020-05-11,Monday,nord-pas-de-calais and picardy,8325.9999999999818
2020-05-11,Monday,new aquitaine,7661.2099999999928
2020-05-11,Monday,ile-de-france,38675.6700000002
2020-05-11,Monday,martinique,40.72
2020-05-12,Tuesday,new aquitaine,5636.6699999999919
2020-05-12,Tuesday,corsica,509.61
2020-05-12,Tuesday,brittany,4240.7899999999972
2020-05-12,Tuesday,occitania,13533.079999999982
2020-05-12,Tuesday,pays de la loire,3841.0099999999961
2020-05-12,Tuesday,normandy,7204.509999999992
2020-05-12,Tuesday,Corsica,135.92
2020-05-12,Tuesday,grand est,6209.0799999999908
2020-05-12,Tuesday,nord-pas-de-calais and picardy,6220.5399999999909
2020-05-12,Tuesday,auvergne-rhone-alpes,11133.38999999997
2020-05-12,Tuesday,ile-de-france,38013.250000000153
2020-05-12,Tuesday,centre-val de loire,1317.5400000000006
2020-05-12,Tuesday,provence-alpes-cote d'azur,11922.119999999981
2020-05-12,Tuesday,nouvelle-aquitaine,1670.04
2020-05-12,Tuesday,bourgogne-franche-comte,3608.1299999999969
2020-05-12,Tuesday,centre-loire valley,3090.3399999999988
2020-05-12,Tuesday,hauts-de-france,4147.409999999998
2020-05-13,Wednesday,centre-val de loire,675.28000000000009
2020-05-13,Wednesday,normandy,6830.2399999999907
2020-05-13,Wednesday,hauts-de-france,4152.0199999999977
2020-05-13,Wednesday,pays de la loire,3030.0799999999977
2020-05-13,Wednesday,occitania,10744.429999999988
2020-05-13,Wednesday,nouvelle-aquitaine,1834.8200000000002
2020-05-13,Wednesday,corsica,791.16
2020-05-13,Wednesday,nord-pas-de-calais and picardy,4874.8499999999913
2020-05-13,Wednesday,centre-loire valley,4417.8099999999968
2020-05-13,Wednesday,new aquitaine,3689.2999999999956
2020-05-13,Wednesday,ile-de-france,40683.640000000007
2020-05-13,Wednesday,bourgogne-franche-comte,2609.559999999999
2020-05-13,Wednesday,provence-alpes-cote d'azur,9748.6099999999788
2020-05-13,Wednesday,grand est,7446.1699999999837
2020-05-13,Wednesday,brittany,4186.8099999999977
2020-05-13,Wednesday,auvergne-rhone-alpes,14521.389999999948
2020-05-14,Thursday,provence-alpes-cote d'azur,8106.12999999998
2020-05-14,Thursday,centre-loire valley,3826.529999999997
2020-05-14,Thursday,nouvelle-aquitaine,3627.4399999999978
2020-05-14,Thursday,hauts-de-france,2496.0699999999993
2020-05-14,Thursday,centre-val de loire,445.16999999999996
2020-05-14,Thursday,occitania,7765.819999999987
2020-05-14,Thursday,auvergne-rhone-alpes,19933.870000000014
2020-05-14,Thursday,normandy,5038.639999999994
2020-05-14,Thursday,pays de la loire,1563.4400000000005
2020-05-14,Thursday,nord-pas-de-calais and picardy,5222.719999999993
2020-05-14,Thursday,bourgogne-franche-comte,3410.6099999999988
2020-05-14,Thursday,new aquitaine,3025.869999999999
